"No"	"diet"	"weight"
"82"	"Vegetarian"	80.8899801949006
"83"	"Vegetarian"	75.3318259159863
"84"	"Vegetarian"	86.5639624876864
"85"	"Vegetarian"	69.4237797944655
"86"	"Vegetarian"	69.7010207135797
"87"	"Vegetarian"	87.6579927424108
"88"	"Vegetarian"	97.3261603900934
"89"	"Vegetarian"	108.563012901805
"90"	"Vegetarian"	87.6112678005885
"91"	"Vegetarian"	77.6740051417904
"92"	"Vegetarian"	61.6483703837712
"93"	"Vegetarian"	69.9445344064335
"94"	"Vegetarian"	100.27516240907
"95"	"Vegetarian"	72.3856324710453
"96"	"Vegetarian"	90.286240852096
"97"	"Vegetarian"	78.5804417040288
"98"	"Vegetarian"	96.1086429065074
"99"	"Vegetarian"	82.0116743946023
"100"	"Vegetarian"	72.4982890614081
"101"	"Vegetarian"	72.1758893783192
"102"	"Vegetarian"	83.1909381512301
"103"	"Vegetarian"	93.8772158439204
"104"	"Vegetarian"	107.858524410249
"105"	"Vegetarian"	107.832379541268
"106"	"Vegetarian"	104.722148009505
"107"	"Vegetarian"	68.3435493658141
"108"	"Vegetarian"	92.5618605025723
"109"	"Vegetarian"	75.9187239126768
"110"	"Vegetarian"	76.9189320516903
"111"	"Vegetarian"	86.3690097112894
"112"	"Vegetarian"	105.877972859727
"113"	"Vegetarian"	63.8921941925445
"114"	"Vegetarian"	115.712307237662
"115"	"Vegetarian"	80.8440523314
"116"	"Vegetarian"	75.3969296249678
"117"	"Vegetarian"	96.0360476781756
"118"	"Vegetarian"	78.7502441546341
"119"	"Vegetarian"	99.7264067718482
"120"	"Vegetarian"	83.91811578648
"121"	"Vegetarian"	87.626682300916
"122"	"Vegetarian"	83.2378875589434
"123"	"Vegetarian"	93.6708793766541
"124"	"Vegetarian"	81.1153383478
"125"	"Vegetarian"	74.0576231873474
"126"	"Vegetarian"	92.8215372108504
"127"	"Vegetarian"	65.2901911483162
"128"	"Vegetarian"	95.9080084696687
"129"	"Vegetarian"	92.3196545411097
"130"	"Vegetarian"	65.4697283684287
"131"	"Vegetarian"	93.3788239125259
"132"	"Vegetarian"	70.039186959525
"133"	"Vegetarian"	99.8718168733702
"134"	"Vegetarian"	66.8253196178629
"135"	"Vegetarian"	81.8960694789065
"136"	"Vegetarian"	60.5052936065369
"137"	"Vegetarian"	79.3152315806611
"138"	"Vegetarian"	92.3397288718948
"139"	"Vegetarian"	133.195380649526
"140"	"Vegetarian"	97.6012821433697
"141"	"Vegetarian"	64.9474369776459
"142"	"Vegetarian"	96.7718481008882
"143"	"Vegetarian"	58.212552418719
"144"	"Vegetarian"	80.2248856103753
"145"	"Vegetarian"	97.7517582913627
"146"	"Vegetarian"	48.9820455719319
"147"	"Vegetarian"	94.2433496346563
"148"	"Vegetarian"	96.6685438047554
"149"	"Vegetarian"	70.6324421347771
"150"	"Vegetarian"	80.9265527044179
"151"	"Vegetarian"	117.38424815607
"152"	"Vegetarian"	72.1739700098912
"153"	"Vegetarian"	85.4507896602655
"154"	"Vegetarian"	80.7762358161335
"155"	"Vegetarian"	87.0027220580041
"156"	"Vegetarian"	109.160544786274
"157"	"Vegetarian"	71.7805686097967
"158"	"Vegetarian"	80.2507491609803
"159"	"Vegetarian"	78.7050025822198
"160"	"Vegetarian"	70.1229366491348
"161"	"Vegetarian"	49.9150157696265
"162"	"Vegetarian"	80.7414106867296
"163"	"Vegetarian"	50.0961990706877
"164"	"Vegetarian"	80.1901314140311
"165"	"Vegetarian"	71.6293633545481
"166"	"Vegetarian"	90.9920803172385
"167"	"Vegetarian"	80.0285742679523
"168"	"Vegetarian"	73.1159168557684
"169"	"Vegetarian"	72.2373201663109
"170"	"Vegetarian"	82.4041214120505
"171"	"Vegetarian"	94.6329444706692
"172"	"Vegetarian"	85.3072750952416
"173"	"Vegetarian"	74.3792423464521
"174"	"Vegetarian"	80.4735369226112
"175"	"Vegetarian"	113.170582939547
"176"	"Vegetarian"	62.9127936500665
"177"	"Vegetarian"	79.3057376459196
"178"	"Vegetarian"	76.1743274169476
"179"	"Vegetarian"	74.7052891019226
"180"	"Vegetarian"	118.524063588325
"181"	"Vegetarian"	75.9154304604909
"182"	"Vegetarian"	71.6862235108078
"183"	"Vegetarian"	68.7103944209066
"184"	"Vegetarian"	102.447556053296
"185"	"Vegetarian"	99.9603177721532
"186"	"Vegetarian"	54.2731947695584
"187"	"Vegetarian"	77.8331647235335
"188"	"Vegetarian"	93.2999326418458
"189"	"Vegetarian"	80.7852008196361
"190"	"Vegetarian"	83.2248756835025
"191"	"Vegetarian"	62.448609465348
"192"	"Vegetarian"	64.3264440886687
"193"	"Vegetarian"	88.2112103857152
"194"	"Vegetarian"	79.1172919740953
"195"	"Vegetarian"	77.4259338364045
"196"	"Vegetarian"	101.576947998433
"197"	"Vegetarian"	86.8472405318619
"198"	"Vegetarian"	61.6363552379496
"199"	"Vegetarian"	69.3819958537062
"200"	"Vegetarian"	75.1143512156751
"201"	"Vegan"	56.6249639739834
"202"	"Vegan"	82.2777120656276
"203"	"Vegan"	49.985449955163
"204"	"Vegan"	56.8154255966342
"205"	"Vegan"	69.9531523624498
"206"	"Vegan"	78.5136169252895
"207"	"Vegan"	99.1361204668566
"208"	"Vegan"	67.5424750737624
"209"	"Vegan"	65.9704731579987
"210"	"Vegan"	61.7028135797878
"211"	"Vegan"	46.353541522203
"212"	"Vegan"	79.8416253629235
"213"	"Vegan"	83.7960975992156
"214"	"Vegan"	59.8711716698971
"215"	"Vegan"	86.3317685227389
"216"	"Vegan"	71.0272163722062
"217"	"Vegan"	75.8249867297346
"218"	"Vegan"	86.2428097411877
"219"	"Vegan"	62.8268000798267
"220"	"Vegan"	81.2108007722937
"221"	"Vegan"	82.6862403253413
"222"	"Vegan"	90.5728590952508
"223"	"Vegan"	90.1641805610727
"224"	"Vegan"	85.1407374942427
"225"	"Vegan"	54.9874808171016
"226"	"Vegan"	78.2092454402811
"227"	"Vegan"	67.2002603701487
"228"	"Vegan"	71.5668877122936
"229"	"Vegan"	85.7962224610085
"230"	"Vegan"	80.6532462812946
"231"	"Vegan"	48.7732601907777
"232"	"Vegan"	75.4135652542373
"233"	"Vegan"	67.7605088369465
"234"	"Vegan"	67.4531486005038
"235"	"Vegan"	63.9080263685319
"236"	"Vegan"	72.734701040041
"237"	"Vegan"	79.0804781008756
"238"	"Vegan"	75.896191189457
"239"	"Vegan"	75.1280171546415
"240"	"Vegan"	63.8523460714721
"241"	"Vegan"	72.1147473830927
"242"	"Vegan"	65.4079544061007
"243"	"Vegan"	48.4840290140464
"244"	"Vegan"	73.9391253522353
"245"	"Vegan"	91.6452977756978
"246"	"Vegan"	53.7471525237181
"247"	"Vegan"	85.1550976447152
"248"	"Vegan"	83.3801990894561
"249"	"Vegan"	75.7678743068898
"250"	"Vegan"	59.9112036991111
"251"	"Vegan"	53.8902469672448
"252"	"Vegan"	89.7640800286298
"253"	"Vegan"	77.9872254650468
"254"	"Vegan"	73.8757630779113
"255"	"Vegan"	74.5387019828045
"256"	"Vegan"	51.997681197813
"257"	"Vegan"	85.0750224605656
"258"	"Vegan"	90.7872575110005
"259"	"Vegan"	71.2936024013784
"260"	"Vegan"	55.6779591254798
"261"	"Vegan"	67.0253860195706
"262"	"Vegan"	64.8871540656401
"263"	"Vegan"	80.4725802012475
"264"	"Vegan"	75.8655131631186
"265"	"Vegan"	60.3370445845889
"266"	"Vegan"	69.2397039019176
"267"	"Vegan"	89.8744976751431
"268"	"Vegan"	74.0815210948668
"269"	"Vegan"	81.7560739534312
"270"	"Vegan"	83.8615128072002
"271"	"Vegan"	94.0212336394904
"272"	"Vegan"	39.2625481372769
"273"	"Vegan"	39.6366236053803
"274"	"Vegan"	80.5660614827163
"275"	"Vegan"	66.7419673206508
"276"	"Vegan"	82.428610495135
"277"	"Vegan"	74.7800956970512
"278"	"Vegan"	70.8974667177381
"279"	"Vegan"	67.7919684356384
"280"	"Vegan"	89.7514121867632
"281"	"Vegan"	44.9436191635256
"282"	"Vegan"	70.7705246370581
"283"	"Vegan"	100.800691368181
"284"	"Vegan"	65.9796093260784
"285"	"Vegan"	87.4284887089049
"286"	"Vegan"	75.3150806036981
"287"	"Vegan"	74.0776378806243
"288"	"Vegan"	69.5875440310237
"289"	"Vegan"	62.727381610085
"290"	"Vegan"	70.0287696869433
"291"	"Vegan"	63.3789870433955
"292"	"Vegan"	74.472075334442
"293"	"Vegan"	52.6008614190452
"294"	"Vegan"	66.7281682748854
"295"	"Vegan"	83.5383801036728
"296"	"Vegan"	48.4564958581578
"297"	"Vegan"	83.0386522935014
"298"	"Vegan"	65.5199134287791
"299"	"Vegan"	92.4119754952727
"300"	"Vegan"	71.2195607310356
"301"	"Vegan"	83.5331183594533
"302"	"Vegan"	76.3505833919551
"303"	"Vegan"	50.5037886443945
"304"	"Vegan"	73.4844892485684
"305"	"Vegan"	71.4742077185449
"306"	"Vegan"	73.9574095554466
"307"	"Vegan"	77.023462383008
"308"	"Vegan"	69.8397200889248
"309"	"Vegan"	69.3189428773058
"310"	"Vegan"	38.6121001894225
"311"	"Vegan"	67.9654851181938
"312"	"Vegan"	84.8402664254495
"313"	"Vegan"	85.5693402909993
"314"	"Vegan"	85.5591010809214
"315"	"Vegan"	80.0539561094655
"316"	"Vegan"	70.9230663269327
"317"	"Vegan"	60.8173135754351
"318"	"Vegan"	64.9542553727329
"319"	"Vegan"	64.9158094196357
"320"	"Vegan"	80.4321427865055
"321"	"Vegan"	70.3293243280131
"322"	"Vegan"	80.3223900614928
"323"	"Vegan"	44.0879883649581
"324"	"Vegan"	61.9343982709986
"325"	"Vegan"	64.2402511675845
"326"	"Vegan"	83.9298790954943
"327"	"Vegan"	52.7237938946536
"328"	"Vegan"	73.3901362930624
"329"	"Vegan"	65.6251034640071
"330"	"Vegan"	90.0302765055584
"331"	"Vegan"	77.108769763085
"332"	"Vegan"	84.661626815436
"333"	"Vegan"	61.4605999242537
"334"	"Vegan"	85.8682396260971
"335"	"Vegan"	76.4493699262401
"336"	"Vegan"	82.1122196062529
"337"	"Vegan"	66.7733970920326
"338"	"Vegan"	89.7492249172721
"339"	"Vegan"	57.3610536001533
"340"	"Vegan"	66.0429680762955
"341"	"Vegan"	57.6499212666796
"342"	"Vegan"	62.3600816617123
"343"	"Vegan"	80.6668017803849
"344"	"Vegan"	67.4962013275154
"345"	"Vegan"	74.1091419719034
"346"	"Vegan"	100.144503438698
"347"	"Vegan"	78.6974948493562
"348"	"Vegan"	72.7106178264204
"349"	"Vegan"	82.4739675687588
"350"	"Vegan"	72.0135506302988
"351"	"Vegan"	63.448985665629
"352"	"Vegan"	84.9755232837289
"353"	"Vegan"	72.4798123115599
"354"	"Vegan"	78.4170233405228
"355"	"Vegan"	74.5076160737108
"356"	"Vegan"	72.9343348124828
"357"	"Vegan"	74.967951313754
"358"	"Vegan"	53.6644575852124
"359"	"Vegan"	76.9466353014155
"360"	"Vegan"	57.8286889991811
"361"	"Vegan"	70.4787579042952
"362"	"Vegan"	70.872180125894
"363"	"Vegan"	67.0552348966899
"364"	"Vegan"	52.986841203402
"365"	"Vegan"	92.7628543586251
"366"	"Vegan"	68.9386299268782
"367"	"Vegan"	48.8576685798299
"368"	"Vegan"	58.6175027284379
"369"	"Vegan"	81.6008709143357
"370"	"Vegan"	79.4513107804204
"371"	"Vegan"	63.9998586827743
"372"	"Vegan"	76.2984673222645
"373"	"Vegan"	83.0484574963772
"374"	"Vegan"	75.875370181369
"375"	"Vegan"	62.832392039845
"376"	"Vegan"	79.7978536811677
"377"	"Vegan"	63.2248298297857
"378"	"Vegan"	70.0949302140284
"379"	"Vegan"	80.2816205632285
"380"	"Vegan"	58.3235540162085
"381"	"Vegan"	62.3183218263942
"382"	"Vegan"	61.0153046426808
"383"	"Vegan"	66.4425524752657
"384"	"Vegan"	49.79811406131
"385"	"Vegan"	73.0465485159894
"386"	"Vegan"	85.3442033972437
"387"	"Vegan"	72.2188070455787
"388"	"Vegan"	75.6067545246936
"389"	"Vegan"	65.1572499515378
"390"	"Vegan"	59.9315247557773
"391"	"Vegan"	69.6283303155731
"392"	"Vegan"	60.6921430481215
"393"	"Vegan"	57.3937716256913
"394"	"Vegan"	69.3808594101992
"395"	"Vegan"	62.5820925795806
"396"	"Vegan"	58.8464001771954
"397"	"Vegan"	58.391738730617
"398"	"Vegan"	86.3368966647729
"399"	"Vegan"	79.3452786421714
"400"	"Vegan"	69.2966162180289
"401"	"No diet"	62.2986390351548
"402"	"No diet"	85.9816871578817
"403"	"No diet"	91.591213562765
"404"	"No diet"	50.8097929341671
"405"	"No diet"	68.6541134253434
"406"	"No diet"	71.7894461265575
"407"	"No diet"	91.1544984206652
"408"	"No diet"	66.3319767486073
"409"	"No diet"	70.1092940933253
"410"	"No diet"	27.020795864489
"411"	"No diet"	81.8327565382036
"412"	"No diet"	66.7665913458694
"413"	"No diet"	70.6810405646716
"414"	"No diet"	89.4092835277849
"415"	"No diet"	98.3833142735051
"416"	"No diet"	89.4303013762222
"417"	"No diet"	68.733440461022
"418"	"No diet"	98.8643895363212
"419"	"No diet"	120.985239552055
"420"	"No diet"	99.4198676764242
"421"	"No diet"	64.9940212466836
"422"	"No diet"	100.627415111389
"423"	"No diet"	113.726898779284
"424"	"No diet"	67.0019129255579
"425"	"No diet"	84.0596768156958
"426"	"No diet"	57.0972655506083
"427"	"No diet"	63.9618822847106
"428"	"No diet"	60.6414125543877
"429"	"No diet"	102.175806400036
"430"	"No diet"	94.8556691634323
"431"	"No diet"	107.707882810681
"432"	"No diet"	106.364028074138
"433"	"No diet"	35.1760520073221
"434"	"No diet"	71.9425068421778
"435"	"No diet"	117.678419500681
"436"	"No diet"	114.610516951981
"437"	"No diet"	79.7436444663219
"438"	"No diet"	100.988811950686
"439"	"No diet"	79.420059089288
"440"	"No diet"	49.4569581588212
"441"	"No diet"	96.331145875507
"442"	"No diet"	58.5198393572339
"443"	"No diet"	93.0655552876737
"444"	"No diet"	135.804543788768
"445"	"No diet"	74.8140591242293
"446"	"No diet"	73.9506382107257
"447"	"No diet"	43.5371052226593
"448"	"No diet"	99.2590649650621
"449"	"No diet"	80.6069082582125
"450"	"No diet"	52.9183431611551
"451"	"No diet"	77.0758046888561
"452"	"No diet"	123.997960792929
"453"	"No diet"	97.6909396159983
"454"	"No diet"	67.2979428219489
"455"	"No diet"	106.461454943582
"456"	"No diet"	72.6787938603321
"457"	"No diet"	84.8832685402083
"458"	"No diet"	68.508354807278
"459"	"No diet"	42.6858065776399
"460"	"No diet"	106.759230920526
"461"	"No diet"	94.2326527417848
"462"	"No diet"	68.3914594829183
"463"	"No diet"	42.7052829507468
"464"	"No diet"	86.4965910050914
"465"	"No diet"	117.286873795539
"466"	"No diet"	78.5328476427723
"467"	"No diet"	62.7871830397938
"468"	"No diet"	88.5768711762302
"469"	"No diet"	104.250287195499
"470"	"No diet"	86.034547600118
"471"	"No diet"	65.5004017672986
"472"	"No diet"	49.6507869714767
"473"	"No diet"	57.4286110160247
"474"	"No diet"	79.0230283200501
"475"	"No diet"	96.96825464797
"476"	"No diet"	124.388624850935
"477"	"No diet"	63.8152165159781
"478"	"No diet"	74.0104958707935
"479"	"No diet"	105.243678024292
"480"	"No diet"	79.8574381445674
"481"	"No diet"	60.2915740211525
"482"	"No diet"	96.7679927409067
"483"	"No diet"	143.485334067227
"484"	"No diet"	135.508089699146
"485"	"No diet"	81.7609477971422
"486"	"No diet"	82.4237736929877
"487"	"No diet"	81.2003684620666
"488"	"No diet"	49.7502800079711
"489"	"No diet"	106.895475148814
"490"	"No diet"	102.759443177291
"491"	"No diet"	94.1634947092912
"492"	"No diet"	83.3454442078992
"493"	"No diet"	43.9826876393634
"494"	"No diet"	99.5262428517212
"495"	"No diet"	99.4924117975519
"496"	"No diet"	64.7645736747757
"497"	"No diet"	117.134151878974
"498"	"No diet"	101.957776138671
"499"	"No diet"	90.1910742350079
"500"	"No diet"	60.700536884229
"501"	"No diet"	97.5795322706492
"502"	"No diet"	40.0594149357669
"503"	"No diet"	90.5967958385959
"504"	"No diet"	96.9841056805161
"505"	"No diet"	72.7903633128605
"506"	"No diet"	94.8651149662289
"507"	"No diet"	58.5340548741084
"508"	"No diet"	57.907717009983
"509"	"No diet"	92.938388062665
"510"	"No diet"	74.2154848999176
"511"	"No diet"	92.511256121257
"512"	"No diet"	49.9520559956587
"513"	"No diet"	41.7314601332691
"514"	"No diet"	75.6198036798912
"515"	"No diet"	65.7843562454407
"516"	"No diet"	108.423811816258
"517"	"No diet"	93.4182171788698
"518"	"No diet"	83.364367635364
"519"	"No diet"	70.3212149018011
"520"	"No diet"	124.931043755974
"521"	"No diet"	93.7629543436278
"522"	"No diet"	125.588271468649
"523"	"No diet"	109.342330470349
"524"	"No diet"	101.954757614354
"525"	"No diet"	73.2123449051012
"526"	"No diet"	133.310212379008
"527"	"No diet"	100.614622130743
"528"	"No diet"	69.6814040197593
"529"	"No diet"	76.3172736773474
"530"	"No diet"	130.467232528048
"531"	"No diet"	108.747804533972
"532"	"No diet"	60.4599288801185
"533"	"No diet"	40.8161495006362
"534"	"No diet"	112.374199277051
"535"	"No diet"	71.2131585300448
"536"	"No diet"	74.6036637059353
"537"	"No diet"	44.7471570109484
"538"	"No diet"	122.864705524581
"539"	"No diet"	82.6657136198822
"540"	"No diet"	49.7059124416551
"541"	"No diet"	112.473427592866
"542"	"No diet"	85.3778628466735
"543"	"No diet"	64.6130710321723
"544"	"No diet"	58.7635850012361
"545"	"No diet"	87.6403477341237
"546"	"No diet"	113.068228679556
"547"	"No diet"	80.9391886293598
"548"	"No diet"	69.818599420368
"549"	"No diet"	110.194525472177
"550"	"No diet"	108.274451777688
"551"	"No diet"	112.18590084939
"552"	"No diet"	91.8591193210311
"553"	"No diet"	66.2546402543685
"554"	"No diet"	94.7935445939727
"555"	"No diet"	75.4323145120066
"556"	"No diet"	29.5488961095264
"557"	"No diet"	92.8055360646748
"558"	"No diet"	104.831718000125
"559"	"No diet"	94.3075170087051
"560"	"No diet"	89.9406361759924
"561"	"No diet"	86.732895524444
"562"	"No diet"	96.4322599542606
"563"	"No diet"	69.2983176999067
"564"	"No diet"	54.7325952400917
"565"	"No diet"	88.1371155289047
"566"	"No diet"	67.8637713747051
"567"	"No diet"	97.5956979756207
"568"	"No diet"	53.8302360685823
"569"	"No diet"	119.994710867986
"570"	"No diet"	115.761906683661
"571"	"No diet"	63.3932602166983
"572"	"No diet"	115.852088164666
"573"	"No diet"	53.8548913381814
"574"	"No diet"	77.7685747249547
"575"	"No diet"	83.2882517345394
"576"	"No diet"	105.275647703032
"577"	"No diet"	98.4353438131226
"578"	"No diet"	52.7098432951971
"579"	"No diet"	69.7756074297084
"580"	"No diet"	80.970881312329
"581"	"No diet"	97.3896794512602
"582"	"No diet"	112.358219774624
"583"	"No diet"	71.4927947682534
"584"	"No diet"	94.3634282214047
"585"	"No diet"	89.0886736115406
"586"	"No diet"	80.240749740428
"587"	"No diet"	83.6187134252569
"588"	"No diet"	70.4650755540307
"589"	"No diet"	83.3663911334712
"590"	"No diet"	119.38057485461
"591"	"No diet"	33.2082636561762
"592"	"No diet"	78.4619253588308
"593"	"No diet"	61.8278399436292
"594"	"No diet"	102.947507502143
"595"	"No diet"	97.1972117635973
"596"	"No diet"	35.0442077941206
"597"	"No diet"	83.627457576515
"598"	"No diet"	141.285857724061
"599"	"No diet"	87.6518176127716
"600"	"No diet"	113.018437437712

